"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.139501389E2,7.456192522E-1,-2.427495552E0,-2.250038989E0
1.139701314E2,1.841302827E-1,-2.454848242E0,-4.524598861E-1
1.139901254E2,-3.634838288E-1,-2.363494268E0,1.087432569E0
1.140101184E2,-1.349324680E-1,-2.094225309E0,1.593910641E0
1.140301114E2,3.900590584E-1,-1.594724573E0,9.668920720E-1
1.140501054E2,1.173601524E0,-1.007199853E0,-2.000806099E-1
1.140700984E2,9.199385648E-1,-7.434413105E-1,-1.049785709E0
1.140900914E2,-1.172383549E-1,-2.778602725E-1,-1.396543724E0
1.141100844E2,-6.302016471E-1,7.944863337E-1,-6.735893029E-1
1.141300784E2,-6.418002572E-1,1.582623761E0,1.178613904E0
1.141500714E2,-4.657161087E-1,1.281165880E0,2.813118839E0
1.141700644E2,-4.713477083E-1,-3.604539478E-1,3.417749589E0
1.141900584E2,-8.424125983E-1,-2.004800332E0,2.080526453E0
1.142100514E2,-6.104115265E-1,-2.328661235E0,1.348239291E-1
1.142300444E2,-2.873735462E-1,-2.149815373E0,-5.543921307E-1
1.142500384E2,-9.559956394E-2,-2.191560985E0,3.111671092E-1
1.142700314E2,-4.083024444E-1,-2.400192563E0,9.083684599E-1
1.142900244E2,-1.459409771E0,-2.255999640E0,9.592890105E-1
1.143100184E2,-2.317752377E0,-1.062779977E0,7.192963298E-1
1.143300114E2,-2.086081308E0,1.478699443E0,-2.328022865E-1
1.143500044E2,-4.521658442E-1,4.654475461E0,-1.821896503E0
1.143699984E2,1.810569569E0,6.149275796E0,-2.214087968E0
1.143899914E2,7.453581740E-1,5.576757370E0,-2.516367382E0
1.144099844E2,-1.185757593E0,5.749336771E0,-2.710499035E0
1.144299774E2,-1.683601667E0,6.614789007E0,-2.389936547E0
1.144499714E2,-8.576285152E-1,5.955231852E0,2.408643544E-2
1.144699644E2,1.061988848E0,3.465204422E0,2.278067178E0
1.144899584E2,1.016943507E0,5.673787236E-1,7.101121813E-1
1.145099514E2,1.752849072E-1,-2.111955822E0,-2.142266618E0
1.145299444E2,-9.394983052E-1,-4.335899271E0,-3.359863908E0
1.145499384E2,-1.205147253E0,-5.461113478E0,-2.550884081E0
1.145699314E2,-1.052885757E0,-5.555153663E0,-8.955490243E-1
1.145899244E2,-3.401937841E-1,-4.678109322E0,4.541608411E-1
1.146099184E2,9.682565197E-2,-3.369672028E0,3.360049484E-1
1.146299114E2,-3.843333918E-1,-1.949983855E0,-1.086367645E0
1.146499044E2,-7.178302136E-1,-8.236399662E-1,-1.327298657E0
1.146698984E2,-6.106723854E-1,-3.369715297E-1,3.065192123E-1
1.146898914E2,-4.851654097E-1,-7.088959605E-1,1.993866039E0
1.147098844E2,-8.085692064E-1,-1.175773326E0,1.946290169E0
1.147298784E2,-1.585731994E0,-1.223816389E0,-3.980667472E-2
1.147498714E2,-2.027803425E0,-9.692040610E-1,-1.314685628E0
1.147698644E2,-2.214854245E0,-7.746461463E-1,-1.175461085E0
1.147898584E2,-2.561181905E0,-4.937055606E-1,-4.565096676E-1
1.148098514E2,-2.894683697E0,-5.112115395E-1,6.599448252E-1
1.148298444E2,-2.830457588E0,-1.029733853E0,1.757185367E0
1.148498384E2,-2.353842123E0,-1.370621263E0,1.573973390E0
1.148698314E2,-1.729806657E0,-1.556075647E0,3.736019969E-1
1.148898244E2,-1.230593019E0,-1.007379947E0,-9.927344263E-1
1.149098184E2,-1.309847642E0,5.860804582E-1,-2.616634852E0
1.149298114E2,-1.868041267E0,4.129369183E0,-3.579682379E0
1.149498054E2,1.581815383E0,6.228750567E0,6.743693215E-1
1.149697984E2,6.963580683E0,5.535054443E0,5.495621991E0
1.149897914E2,6.835181090E0,5.951499574E0,1.698462950E0
1.150097854E2,9.567918840E-1,5.802501410E0,-4.690412156E0
1.150297784E2,-2.849960976E0,3.863887466E0,-5.191390191E0
1.150497714E2,-2.378728311E0,9.259194624E-1,7.952507110E-1
1.150697654E2,-4.467236213E-1,-1.410977576E0,4.282213061E0
1.150897584E2,1.128556402E0,-2.803210148E0,2.579355928E0
1.151097514E2,1.268237248E0,-3.729318475E0,-2.152720270E0
1.151297454E2,1.010418307E0,-4.085757140E0,-4.925602080E0
1.151497384E2,1.091281718E0,-3.886729614E0,-4.134431117E0
1.151697324E2,9.434255876E-1,-3.123926418E0,-1.767105169E0
1.151897254E2,7.658380194E-2,-2.062926334E0,-2.624119288E-1
1.152097184E2,-8.454049109E-1,-1.008808422E0,9.960072590E-1
1.152297124E2,-1.201529946E0,-2.007232189E-1,1.976687504E0
1.152497054E2,-4.866805330E-1,-1.278142869E-2,2.594928818E0
1.152696984E2,8.064779498E-1,2.200359875E-1,1.756124244E0
1.152896924E2,1.209817716E0,7.090216756E-2,-3.217028417E-2
1.153096854E2,4.317667361E-1,-5.883959556E-1,-1.227622342E0
1.153296794E2,2.568716554E-2,-9.198903984E-1,-9.579171807E-1
1.153496724E2,4.269813200E-2,-8.954016745E-1,-1.208129040E-1
1.153696654E2,2.361746590E-2,-7.946260822E-1,8.430305028E-1
1.153896594E2,-1.490863204E-1,-1.077357670E0,1.106593091E0
1.154096524E2,-4.242142165E-1,-1.480700945E0,8.243965960E-1
1.154296464E2,-7.113471863E-1,-1.827622681E0,9.032316810E-1
1.154496394E2,-5.296904586E-1,-2.017073638E0,1.724227536E0
1.154696324E2,-1.460156460E-1,-1.902423772E0,2.135051300E0
1.154896264E2,-5.594862616E-1,-1.137871090E0,7.028290357E-1
1.155096194E2,-1.838895528E0,6.115012282E-1,-2.016746194E0
1.155296134E2,-1.867861758E0,3.090546418E0,-3.797033325E0
1.155496064E2,4.352130119E-1,5.985368401E0,-3.757801432E0
1.155695994E2,1.109775876E0,7.477522872E0,-3.402460290E0
1.155895934E2,-1.193369060E0,6.347951905E0,-2.377944638E0
1.156095864E2,-2.201295137E0,4.804800358E0,4.026538879E-2
1.156295804E2,-6.810497653E-1,2.882143466E0,2.128442631E0
1.156495734E2,7.871178187E-1,9.412315661E-1,2.388225505E0
1.156695664E2,1.386088171E0,-2.360146737E-1,1.458998858E0
1.156895604E2,1.122690110E0,-1.713982045E0,5.468549967E-2
1.157095534E2,1.856052428E-2,-2.865294714E0,-1.095708864E0
1.157295464E2,-4.213423200E-1,-3.127103210E0,-1.415001045E0
1.157495404E2,-6.229996316E-1,-2.800274845E0,-1.608507776E0
1.157695334E2,-3.009858643E-1,-2.218718963E0,-1.605315781E0
1.157895274E2,-2.431273730E-1,-1.473215339E0,-1.973393767E0
1.158095204E2,-9.996506591E-1,-6.950830829E-1,-2.336724253E0
1.158295144E2,-1.874996238E0,-2.799699479E-1,-1.341320573E0
1.158495074E2,-2.212755680E0,-5.365755916E-1,4.457849970E-1
1.158695004E2,-2.018903963E0,-1.050556372E0,1.381229135E0
1.158894944E2,-1.651387601E0,-1.322106915E0,9.407921478E-2
1.159094874E2,-1.543257235E0,-1.133288627E0,-1.621395624E0
1.159294814E2,-1.660689206E0,-6.592688870E-1,-2.333379938E0
1.159494744E2,-1.548371064E0,-3.967961472E-1,-1.776035914E0
1.159694679E2,-1.082341691E0,-5.581120563E-1,-6.507117793E-1
1.159894619E2,-7.001567119E-1,-9.819416356E-1,-9.258552893E-1
1.160094549E2,-1.227323987E0,-1.495369270E0,-2.202384912E0
1.160294489E2,-2.001662862E0,-1.750579768E0,-2.132020834E0
1.160494419E2,-1.255761921E0,-1.052922741E0,-3.353158906E-2
1.160694359E2,-2.363291077E-1,9.444305778E-2,1.805242756E0
1.160894289E2,-3.822530986E-1,1.323346524E0,2.046638037E0
1.161094219E2,-1.075250626E0,1.387638415E0,2.895444712E0
1.161294159E2,-8.778376620E-1,3.477309912E-1,5.202311620E0
1.161494089E2,2.831446937E-1,-7.817762411E-1,7.233593992E0
1.161694029E2,1.976828276E0,1.861297381E-1,5.954713204E0
1.161893959E2,2.887127048E0,2.276359060E0,1.856120841E0
1.162093899E2,2.651176109E0,3.468208137E0,-4.611263368E-1
1.162293829E2,2.115215790E0,2.866047835E0,4.504329488E-1
1.162493759E2,9.180504258E-1,1.078798424E0,2.160621905E0
1.162693699E2,-1.946994174E-1,-6.515716124E-1,2.072415780E0
1.162893629E2,-5.107257821E-1,-1.728486063E0,8.591591701E-1
1.163093569E2,-2.416896889E-1,-2.146200625E0,-2.629393476E-1
1.163293499E2,1.559588362E-1,-2.172126594E0,-1.198638863E0
1.163493439E2,9.450740638E-1,-1.714801825E0,-1.349100586E0
1.163693369E2,1.154454524E0,-1.445167415E0,-1.421098229E0
1.163893299E2,1.001551297E0,-1.344040405E0,-1.317981412E0
1.164093239E2,5.915264086E-1,-1.233381849E0,-8.735900983E-1
1.164293169E2,4.445186363E-1,-9.422770482E-1,-1.345096412E-1
1.164493109E2,1.035093411E0,-9.377805394E-1,7.226760936E-1
1.164693039E2,1.931575358E0,-8.657130218E-1,7.550310767E-1
1.164892979E2,2.103859328E0,-8.004785603E-1,-5.497692490E-1
1.165092909E2,1.948925509E0,-5.026132089E-1,-1.610763778E0
1.165292839E2,1.593343461E0,-3.214027333E-1,-1.413607069E0
1.165492779E2,1.424893510E0,-9.856242120E-2,-5.706025860E-1
1.165692709E2,1.463936100E0,3.501546621E-2,-7.076154202E-2
1.165892649E2,1.220442838E0,2.525301343E-1,-6.957885495E-1
1.166092579E2,6.001700552E-1,9.746560049E-1,-8.927518626E-1
1.166292519E2,9.585597897E-1,2.371870404E0,-1.217672427E-1
1.166492449E2,1.940972857E0,4.652865722E0,-3.795901304E-1
1.166692389E2,2.979464816E-1,5.382434514E0,-1.157703091E0
1.166892319E2,-4.186278086E0,3.677127982E0,-4.498263001E-3
1.167092249E2,-6.988300956E0,7.965603411E-1,4.137370512E0
1.167292189E2,-5.483799505E0,-1.249945841E0,7.532426473E0
1.167492119E2,-3.270229016E0,-5.467433149E-1,3.710873433E0
1.167692059E2,-2.537751527E0,1.176807699E0,-2.938956183E0
1.167891989E2,-1.792014307E0,3.043886806E0,-6.037021535E0
1.168091929E2,-2.713888666E-1,2.564665968E0,-2.596005875E0
1.168291859E2,6.111401626E-1,6.853971702E-1,2.353718308E0
1.168491799E2,9.508011192E-1,-1.219029858E0,4.560928781E0
1.168691729E2,4.790945381E-1,-2.315552947E0,1.928103574E0
1.168891669E2,3.771977422E-1,-2.797614362E0,-1.845718644E0
1.169091599E2,2.254902703E-1,-3.186926073E0,-3.980500826E0
1.169291529E2,-3.926338068E-1,-3.813976218E0,-4.353820403E0
1.169491469E2,-9.971134061E-1,-4.097174413E0,-3.032558995E0
1.169691399E2,-6.050725070E-1,-3.377775684E0,-1.340026292E0
1.169891339E2,-2.149310759E-1,-2.273584557E0,-9.340631720E-1
1.170091269E2,4.227197778E-1,-1.036862778E0,-9.445603859E-1
1.170291209E2,1.021791872E0,-3.628659242E-1,-1.013697864E0
1.170491139E2,1.237161489E0,-5.305769330E-1,-1.172626355E0
1.170691079E2,6.059234230E-1,-1.349463113E0,-1.799374782E0
1.170891009E2,-1.402976538E-1,-1.154781822E0,-2.542227278E0
1.171090949E2,-1.066669983E0,-9.718130887E-2,-2.517112902E0
1.171290879E2,-1.212517522E0,1.267686294E0,-1.652926004E0
1.171490819E2,-3.741221067E-1,2.340943896E0,-5.918838197E-1
1.171690749E2,4.177617775E-1,2.926363034E0,-5.384396839E-1
1.171890679E2,2.739793293E-1,3.055926223E0,-1.739202402E0
1.172090619E2,3.903169937E-1,3.588768368E0,-2.724904528E0
1.172290549E2,6.226123998E-1,4.601718957E0,-3.089654133E0
1.172490489E2,2.646914658E-1,5.242780200E0,-2.599882579E0
1.172690419E2,-1.037708139E0,4.280822008E0,2.942298451E-1
1.172890359E2,-2.286655130E0,2.308760237E0,3.615131124E0
1.173090289E2,-3.121596302E0,4.048290521E-1,5.635477449E0
1.173290229E2,-2.429238168E0,-1.047912846E0,6.284406704E0
1.173490159E2,2.206072605E-1,-6.676982331E-1,5.106300924E0
1.173690099E2,3.623935862E0,6.885622680E-1,2.195623046E0
1.173890029E2,5.121579698E0,1.342631226E0,-8.459698981E-1
1.174089969E2,3.265264730E0,-2.956451637E-1,-1.894697846E0
1.174289899E2,1.386505078E0,-1.585814586E0,-1.640310051E0
1.174489839E2,-8.327388185E-1,-2.673258703E0,-1.142509978E0
1.174689769E2,-2.159925063E0,-3.391280998E0,-2.431263497E-1
1.174889709E2,-2.157784544E0,-3.708442161E0,3.906276271E-1
1.175089639E2,-5.458963457E-1,-3.261940003E0,2.650981396E-1
1.175289569E2,1.061180179E0,-3.056550121E0,-5.800446698E-1
1.175489509E2,2.555333812E0,-2.925137458E0,-1.521455453E0
1.175689439E2,3.435862801E0,-2.668785583E0,-2.272538782E0
1.175889379E2,3.240179882E0,-2.476546674E0,-2.031201680E0
1.176089309E2,2.132348132E0,-2.579287516E0,-7.906871054E-1
1.176289249E2,1.164625025E0,-1.909424059E0,-5.085914022E-1
1.176489179E2,7.722541966E-1,-6.166169572E-1,-1.388770143E0
1.176689119E2,3.629597721E-1,4.751038134E-1,-2.008303691E0
1.176889049E2,7.683801238E-1,1.636449135E0,-1.596536187E0
1.177088989E2,1.242903601E0,2.377476130E0,-1.034198933E0
1.177288919E2,4.921846998E-1,2.906459697E0,-1.738859024E0
1.177488859E2,-7.622442019E-1,3.097465428E0,-1.365873324E0
1.177688789E2,-2.917414163E-1,4.133010244E0,5.194207379E-1
1.177888729E2,-7.471012290E-1,4.939981552E0,1.385428459E0
1.178088659E2,-3.333449989E0,4.843318892E0,2.551497162E0
1.178288599E2,-5.417641768E0,2.943795923E0,5.176400853E0
1.178488529E2,-5.177841023E0,1.210885271E0,5.951648678E0
1.178688469E2,-4.521559478E0,1.059209082E0,3.025231265E0
1.178888399E2,-2.346669636E0,2.528096897E0,-1.163354571E0
1.179088339E2,6.009638147E-1,3.788237359E0,-2.788476918E0
1.179288269E2,2.404174371E0,2.910956206E0,-1.226939387E0
1.179488209E2,1.338982271E0,1.825851560E-2,8.760061678E-1
1.179688135E2,-1.080080134E-1,-2.044229861E0,1.657676867E0
1.179888075E2,-8.346170904E-1,-3.303529494E0,8.354624516E-1
1.180088005E2,-7.767400342E-1,-4.335140887E0,-5.158472121E-1
1.180287935E2,-1.699727118E-1,-5.415547296E0,-1.527173738E0
1.180487875E2,3.984721054E-1,-5.912293409E0,-2.448178323E0
1.180687805E2,6.563071261E-1,-5.656682961E0,-2.783476964E0
1.180887745E2,7.012432708E-1,-4.643796691E0,-2.558680758E0
1.181087675E2,5.247474052E-1,-3.586122503E0,-1.984708276E0
1.181287615E2,3.230270898E-1,-2.605360250E0,-1.597724780E0
1.181487545E2,5.019603673E-1,-1.698404478E0,-8.775257130E-1
1.181687485E2,4.825448339E-1,-1.145149704E0,-2.261072977E-1
1.181887415E2,1.995850584E-1,-6.859672737E-1,-3.569176979E-1
1.182087355E2,-2.532662988E-2,8.534806466E-1,-1.489963080E0
1.182287285E2,-4.995321648E-1,2.621129022E0,-2.411475935E0
1.182487225E2,-6.827568600E-1,4.085419756E0,-1.549207654E0
1.182687155E2,-4.388684718E-1,4.948865227E0,-5.579737696E-1
1.182887095E2,-2.115839835E-1,4.443245965E0,-5.261850893E-2
1.183087025E2,6.234585650E-1,4.290353554E0,-7.118536283E-1
1.183286965E2,-3.038983624E-1,3.626213352E0,-2.008801582E0
1.183486895E2,-1.643789729E0,2.063149112E0,-1.997981894E-1
1.183686835E2,-2.484892990E0,7.680972648E-1,3.722068512E0
1.183886765E2,-3.558210819E0,-1.775010020E-1,7.097547995E0
1.184086705E2,-2.378506410E0,9.628457987E-1,8.866347102E0
1.184286635E2,1.502166658E0,3.526271573E0,6.475199597E0
1.184486575E2,4.101765939E0,4.216407911E0,1.857941664E0
1.184686505E2,3.287668337E0,1.761676614E0,-1.516635008E0
1.184886445E2,1.514421691E0,-5.666565925E-1,-3.157526858E0
1.185086375E2,-2.224101032E-1,-2.380090420E0,-2.675109932E0
1.185286315E2,-1.438039659E0,-3.956485142E0,-7.036989552E-1
1.185486245E2,-1.686915576E0,-4.817166050E0,5.876105283E-1
1.185686185E2,-8.512531498E-1,-5.005270978E0,3.437083992E-1
1.185886115E2,4.044980997E-1,-4.758985085E0,-6.809135252E-1
1.186086055E2,1.454474428E0,-4.263731766E0,-1.501887746E0
1.186285985E2,2.220618284E0,-3.885369551E0,-1.807517907E0
1.186485925E2,2.382722544E0,-3.482809219E0,-1.602061221E0
1.186685855E2,2.195142989E0,-2.721174297E0,-1.442238252E0
1.186885795E2,1.600198883E0,-1.753437302E0,-9.858212632E-1
1.187085725E2,1.219739564E0,-7.347441620E-1,-1.617316461E-1
1.187285665E2,8.845214680E-1,7.517882109E-2,4.877805769E-2
1.187485595E2,5.965481436E-1,8.108105904E-1,-3.683184528E-1
1.187685535E2,6.052860765E-1,1.617341604E0,-1.123755326E0
1.187885465E2,7.423528513E-1,3.115093614E0,-1.699028376E0
1.188085405E2,9.391677913E-1,4.308978106E0,-1.610076438E0
1.188285335E2,1.680276940E0,4.278850912E0,1.977528334E-3
1.188485275E2,1.583663396E0,4.582881567E0,4.843774974E-2
1.188685205E2,-2.180556525E0,3.436357183E0,-5.842720605E-1
1.188885135E2,-5.281064844E0,1.638078754E0,2.089257515E0
1.189085075E2,-4.844999966E0,4.163568377E-2,5.383996305E0
1.189285005E2,-4.166124780E0,-2.451486093E-1,4.056541527E0
1.189484945E2,-3.336156080E0,1.830639260E0,-7.604185550E-1
1.189684877E2,-2.275653594E0,3.947476922E0,-3.039144130E0
1.189884817E2,-1.540915279E-1,4.462989673E0,2.328244328E-1
1.190084747E2,1.869680534E0,2.466725691E0,4.410508574E0
1.190284687E2,2.138362724E0,-2.879075432E-1,4.941680169E0
1.190484617E2,1.605601710E0,-1.503713247E0,9.526663810E-1
1.190684557E2,7.910990417E-1,-2.384331990E0,-2.675098822E0
1.190884487E2,2.187048689E-2,-3.796479594E0,-3.960614446E0
1.191084427E2,-1.017388919E0,-5.363769616E0,-2.869824552E0
1.191284357E2,-1.474478484E0,-6.462711698E0,-9.706196719E-1
1.191484297E2,-1.187722111E0,-6.285925226E0,-3.452934332E-1
1.191684227E2,1.030070360E-1,-5.029631647E0,-9.393915935E-1
1.191884167E2,1.219046084E0,-3.322086802E0,-1.944419060E0
1.192084097E2,2.069644200E0,-1.556511850E0,-2.381265126E0
1.192284037E2,2.168820140E0,-5.325649863E-1,-1.570917050E0
1.192483967E2,1.120453842E0,-5.642551410E-1,-4.538164401E-1
1.192683907E2,-5.642782375E-1,-2.057231730E-1,-5.225061674E-1
1.192883837E2,-1.767718688E0,9.923204434E-1,-1.445382154E0
1.193083777E2,-1.589358438E0,2.719757516E0,-1.886040459E0
1.193283707E2,-1.827633499E-1,4.684954072E0,-1.916258431E0
1.193483647E2,8.667441782E-1,5.321059214E0,-1.774689446E0
1.193683577E2,7.346954839E-1,4.914762511E0,-1.396541385E0
1.193883517E2,-5.973714316E-1,4.497582386E0,-1.017602196E0
1.194083447E2,-2.323471393E0,3.540100822E0,1.202909669E0
1.194283387E2,-2.150361357E0,2.158413119E0,5.269052324E0
1.194483317E2,-1.218440313E0,6.299088478E-1,8.417953954E0
1.194683257E2,-3.828135543E-1,2.912474728E-1,7.491125250E0
1.194883187E2,1.460530097E0,1.694659921E0,2.886330072E0
1.195083127E2,3.859210278E0,3.528562512E0,-1.236322998E0
1.195283057E2,4.390080741E0,2.219010154E0,-1.249792644E0
1.195482997E2,2.326862924E0,-8.061819345E-1,4.550367540E-1
1.195682927E2,2.428114772E-1,-2.612852288E0,1.010678946E0
1.195882867E2,-1.144527706E0,-3.569079039E0,3.808999068E-1
1.196082797E2,-1.627483892E0,-4.270228608E0,-5.045053679E-1
1.196282737E2,-9.622321334E-1,-4.710068448E0,-9.953554407E-1
1.196482667E2,4.645288315E-1,-4.818441328E0,-1.360188661E0
1.196682607E2,1.380299866E0,-4.557581250E0,-1.579452377E0
1.196882537E2,2.188487396E0,-4.316615739E0,-1.324244364E0
1.197082477E2,2.255703333E0,-3.929437677E0,-1.359255737E0
1.197282407E2,2.009866214E0,-3.187310236E0,-1.362972666E0
1.197482347E2,1.783057250E0,-2.270439924E0,-1.198132056E0
1.197682277E2,1.529862141E0,-9.550216395E-1,-7.715696338E-1
1.197882217E2,1.117743073E0,6.814485455E-1,-4.191760728E-1
1.198082147E2,3.821984272E-1,2.264522542E0,-3.150497335E-1
1.198282087E2,2.963544309E-2,3.286265005E0,2.668610752E-2
1.198482017E2,2.359557630E-1,3.373187959E0,4.839740396E-3
1.198681957E2,1.083819282E0,3.144296948E0,-8.264040913E-1
1.198881887E2,2.138470898E0,4.034330878E0,-1.507321710E0
1.199081827E2,6.619780482E-1,5.195461607E0,-1.719236938E0
1.199281757E2,-3.546999952E0,4.423765381E0,1.128226254E0
1.199481697E2,-5.319573437E0,1.941821142E0,5.735515122E0
1.199681632E2,-4.178264769E0,4.210375339E-1,7.115663254E0
1.199881572E2,-3.945907237E0,7.986559832E-1,2.716957285E0
1.200081502E2,-3.063938663E0,2.617596134E0,-2.066955650E0
1.200281442E2,-7.298848334E-1,4.035886822E0,-2.502541641E0
1.200481372E2,2.131925086E0,3.216112450E0,1.533501302E0
1.200681312E2,2.288651808E0,2.913188088E-1,3.456436522E0
1.200881242E2,1.204842905E0,-1.596204504E0,1.945977781E0
1.201081172E2,3.601786901E-1,-2.312725818E0,-8.687810558E-1
1.201281112E2,-2.210433166E-1,-3.667159064E0,-2.300105188E0
1.201481042E2,-8.955741674E-1,-5.187345672E0,-2.484042220E0
1.201680982E2,-1.163016017E0,-6.217247339E0,-1.867353342E0
1.201880912E2,-5.424323089E-1,-5.799654400E0,-1.015064066E0
1.202080852E2,8.546794720E-1,-4.393544632E0,-2.002685979E-1
1.202280782E2,1.997033476E0,-3.076942871E0,-5.491203542E-1
1.202480722E2,2.247476739E0,-2.195604334E0,-1.820790210E0
1.202680652E2,1.204073850E0,-2.066573242E0,-2.304577869E0
1.202880592E2,1.700629051E-1,-1.652538918E0,-1.314855782E0
1.203080522E2,-5.920118737E-1,-5.436571544E-1,-3.192443798E-1
1.203280462E2,-6.924081279E-1,1.234486388E0,-7.583195508E-1
1.203480392E2,-1.164652799E-1,2.746758204E0,-1.836848272E0
1.203680332E2,3.316667895E-1,3.696461216E0,-2.425947209E0
1.203880262E2,2.031843120E-1,4.320635115E0,-2.371894963E0
1.204080202E2,2.191504267E-1,4.277925882E0,-9.456432903E-1
1.204280132E2,1.103992176E0,4.795903235E0,-4.909322262E-3
1.204480072E2,-5.757411191E-1,3.907208902E0,2.237649031E-1
1.204680002E2,-1.965505143E0,1.699189759E0,2.368161808E0
1.204879942E2,-2.600947357E0,1.966658360E-1,4.065409707E0
1.205079872E2,-3.111670946E0,-2.856119263E-1,4.820733436E0
1.205279812E2,-1.339082843E0,1.285919666E0,5.202895757E0
1.205479742E2,2.936593907E0,4.209284248E0,4.570659133E0
1.205679682E2,6.025049361E0,4.810825914E0,2.436420742E0
1.205879612E2,3.824497990E0,1.885743420E0,-4.326369479E-2
1.206079552E2,1.191772478E0,-4.601624233E-1,-1.964184549E0
1.206279482E2,-7.450674212E-1,-2.411175388E0,-1.768510839E0
1.206479422E2,-1.540591490E0,-3.978913307E0,-3.655562282E-1
1.206679352E2,-1.655944483E0,-4.982544605E0,4.438738346E-1
1.206879292E2,-9.444975284E-1,-5.232340581E0,-2.025797099E-2
1.207079222E2,6.061998501E-2,-5.052373223E0,-1.404655274E0
1.207279162E2,6.700207472E-1,-4.801899555E0,-2.081220810E0
1.207479092E2,1.647369980E0,-4.306643313E0,-1.728200281E0
1.207679032E2,2.302541138E0,-3.511796790E0,-1.666861088E0
1.207878962E2,2.176021717E0,-2.497632903E0,-1.720944032E0
1.208078902E2,2.260146339E0,-1.439038364E0,-8.637887031E-1
1.208278832E2,2.433688630E0,-5.050661159E-1,5.385928810E-2
1.208478772E2,1.789803914E0,3.186703295E-1,-3.027157630E-1
1.208678702E2,3.990113649E-1,9.491083503E-1,-1.330848502E0
1.208878642E2,-7.490651625E-1,1.838656377E0,-1.708492240E0
1.209078572E2,-5.423206271E-1,3.489495510E0,-1.407932784E0
1.209278512E2,7.302665104E-1,4.488458390E0,-2.609689821E-1
1.209478442E2,1.608591538E0,4.930713131E0,1.701323408E-1
1.209678383E2,-5.463842958E-2,4.639477937E0,-1.274494353E0
1.209878313E2,-4.066347600E0,3.552312148E0,-3.229985847E-1
1.210078253E2,-5.051638228E0,1.623406920E0,4.129600148E0
1.210278183E2,-4.269465254E0,9.380185211E-1,6.209749455E0
1.210478113E2,-4.084514899E0,1.542948064E0,3.556560150E0
1.210678053E2,-3.286930418E0,3.088723841E0,-1.748048508E-1
1.210877983E2,-7.938915257E-1,4.206785733E0,-6.783068365E-1
1.211077923E2,1.156536864E0,3.027007064E0,1.364427892E0
1.211277853E2,1.750800062E0,4.449169779E-1,2.752688158E0
1.211477793E2,1.324249627E0,-1.428803982E0,1.192596204E0
1.211677723E2,6.411445650E-1,-2.437837522E0,-1.249543114E0
1.211877663E2,3.632538870E-2,-3.667423943E0,-2.302627677E0
1.212077593E2,-4.194019215E-1,-4.607380232E0,-1.850862586E0
1.212277533E2,-1.277340193E0,-5.579257640E0,-1.138952386E0
